	AGENT	ITERATION	NO OF GHOSTS	RESULT	TIME
4	A2	5	92	False	10.876723051071169
5	A2	6	92	False	14.732839107513428
6	A2	7	92	False	27.023555994033813
7	A2	8	92	False	38.883931159973145
8	A2	9	92	False	18.541593074798584
9	A2	10	92	False	20.2935688495636
10	A2	11	92	True	375.3987259864807
11	A2	12	92	False	2.556766986846924
12	A2	13	92	False	25.80592513084412
13	A2	14	92	False	32.78711581230164
14	A2	15	92	False	3.3321499824523926
15	A2	16	92	True	40.31333899497986
16	A2	17	92	False	14.219986200332642
17	A2	18	92	False	10.742751121520996
18	A2	19	92	False	1.0103838443756104
19	A2	20	92	False	7.047508955001831
20	A2	21	92	False	1.9184770584106443
21	A2	22	92	False	6.950500011444092
22	A2	23	92	False	1.9186670780181885
23	A2	24	92	False	0.0552599430084228
0	A2	1	93	False	7.931513071060181
1	A2	2	93	False	18.96798801422119
2	A2	3	93	False	11.803072929382324
3	A2	4	93	False	2.726472854614258
4	A2	5	93	False	2.7531497478485107
5	A2	6	93	False	18.577107191085812
6	A2	7	93	False	6.929227113723755
7	A2	8	93	False	5.41307520866394
8	A2	9	93	False	7.477930068969727
9	A2	10	93	False	16.10544180870056
10	A2	11	93	False	44.89605784416199
11	A2	12	93	False	24.24698781967163
12	A2	13	93	False	58.27228808403015
13	A2	14	93	False	17.70833396911621
14	A2	15	93	False	13.43778681755066
15	A2	16	93	False	18.040913820266724
16	A2	17	93	False	14.88092279434204
17	A2	18	93	False	20.735347986221317
18	A2	19	93	False	326.49001121521
19	A2	20	93	False	6.6758410930633545
20	A2	21	93	False	22.173180103302
21	A2	22	93	False	23.26090407371521
22	A2	23	93	False	15.463597059249878
23	A2	24	93	False	2.7157461643218994
0	A2	1	94	False	9.69182300567627
1	A2	2	94	False	70.09810209274292
2	A2	3	94	False	9.43959093093872
3	A2	4	94	False	3.8382840156555176
4	A2	5	94	False	30.24771094322205
5	A2	6	94	False	9.066628217697144
6	A2	7	94	False	5.497048139572144
7	A2	8	94	False	62.28557777404785
8	A2	9	94	False	11.609294176101685
9	A2	10	94	False	8.40572214126587
10	A2	11	94	False	75.80390000343323
11	A2	12	94	False	14.67796516418457
12	A2	13	94	False	311.8465540409088
13	A2	14	94	False	8.755759239196777
14	A2	15	94	False	18.235029935836792
15	A2	16	94	False	29.218040943145752
16	A2	17	94	False	7.812608003616333
17	A2	18	94	False	6.705593824386597
18	A2	19	94	False	13.421366930007936
19	A2	20	94	False	6.765589952468872
20	A2	21	94	False	8.12480878829956
21	A2	22	94	False	7.647064208984375
22	A2	23	94	False	4.087266206741333
23	A2	24	94	False	21.37917709350586
0	A2	1	95	False	14.251008987426758
1	A2	2	95	False	12.119543075561523
2	A2	3	95	False	58.331204891204834
3	A2	4	95	False	12.876710891723633
4	A2	5	95	False	77.90519690513611
5	A2	6	95	False	84.6811170578003
6	A2	7	95	True	376.9250349998474
7	A2	8	95	False	44.58796715736389
8	A2	9	95	False	9.528738260269163
9	A2	10	95	False	19.16722822189331
10	A2	11	95	False	4.579458951950073
11	A2	12	95	False	8.982279062271118
12	A2	13	95	False	22.425489902496334
13	A2	14	95	False	19.625717163085938
14	A2	15	95	False	1.7549099922180176
15	A2	16	95	False	2.385133981704712
16	A2	17	95	False	7.791048049926758
17	A2	18	95	False	0.4074361324310303
18	A2	19	95	False	4.137766122817993
19	A2	20	95	True	4.619170665740967
20	A2	21	95	False	1.3767218589782717
21	A2	22	95	False	0.3651430606842041
22	A2	23	95	False	0.5797996520996094
23	A2	24	95	False	0.0602922439575195
0	A2	1	96	False	1.597688913345337
1	A2	2	96	False	1.5493741035461426
2	A2	3	96	False	49.16046380996704
3	A2	4	96	False	6.752907991409302
4	A2	5	96	False	11.109225034713743
5	A2	6	96	False	11.232949018478394
6	A2	7	96	False	4.388780117034912
7	A2	8	96	False	8.22617793083191
8	A2	9	96	False	14.48207688331604
9	A2	10	96	False	44.84708094596863
10	A2	11	96	False	21.361742734909058
11	A2	12	96	False	2.5509979724884038
12	A2	13	96	False	14.69642186164856
13	A2	14	96	False	0.9367730617523192
14	A2	15	96	False	48.49224591255188
15	A2	16	96	False	51.05505108833313
16	A2	17	96	False	11.379857778549194
17	A2	18	96	False	1.1640949249267578
18	A2	19	96	False	341.49273777008057
19	A2	20	96	False	14.920039176940918
20	A2	21	96	False	1.2500381469726562
21	A2	22	96	False	1.4553828239440918
22	A2	23	96	False	56.47855424880981
23	A2	24	96	False	18.94637012481689
0	A2	1	97	False	13.599745035171509
1	A2	2	97	False	30.533339977264404
2	A2	3	97	False	8.301921844482422
3	A2	4	97	False	41.25774884223938
4	A2	5	97	False	37.50693607330322
5	A2	6	97	False	49.65377974510193
6	A2	7	97	False	51.27109885215759
7	A2	8	97	False	59.05250310897827
8	A2	9	97	False	336.3264248371124
9	A2	10	97	False	45.46941494941712
10	A2	11	97	False	2.64139175415039
11	A2	12	97	False	3.4100801944732666
12	A2	13	97	False	3.1227409839630127
13	A2	14	97	False	25.192912817001343
14	A2	15	97	True	36.38645195960999
15	A2	16	97	False	6.164761781692505
16	A2	17	97	False	17.221418857574463
17	A2	18	97	False	4.9647181034088135
18	A2	19	97	True	9.296898126602173
19	A2	20	97	False	0.4130427837371826
20	A2	21	97	False	1.8691940307617188
21	A2	22	97	False	2.023193120956421
22	A2	23	97	False	2.642076253890991
23	A2	24	97	False	1.1731829643249512
0	A2	1	98	False	6.472349882125855
1	A2	2	98	False	5.854421138763428
2	A2	3	98	False	57.795896768569946
3	A2	4	98	False	49.816195249557495
4	A2	5	98	False	19.69869112968445
5	A2	6	98	False	73.24932408332825
6	A2	7	98	False	70.63592386245728
7	A2	8	98	True	387.9364178180695
8	A2	9	98	False	4.07855224609375
9	A2	10	98	False	5.826190710067749
10	A2	11	98	False	7.120350122451782
11	A2	12	98	False	3.51504898071289
12	A2	13	98	False	9.164410829544067
13	A2	14	98	False	7.978626012802124
14	A2	15	98	False	4.951394081115723
15	A2	16	98	False	10.99103593826294
16	A2	17	98	False	4.253400802612305
17	A2	18	98	False	3.548367977142334
18	A2	19	98	False	22.12209725379944
19	A2	20	98	False	3.7974112033844
20	A2	21	98	False	0.7689478397369385
21	A2	22	98	False	4.203727006912232
22	A2	23	98	False	11.859956979751589
23	A2	24	98	False	0.3162417411804199
0	A2	1	99	False	18.582484006881717
1	A2	2	99	False	28.049372911453247
2	A2	3	99	False	60.73020005226135
3	A2	4	99	False	23.444491147994995
4	A2	5	99	False	22.31994199752808
5	A2	6	99	False	11.374451875686646
6	A2	7	99	False	2.261057615280152
7	A2	8	99	True	110.94586396217346
8	A2	9	99	False	2.690194129943848
9	A2	10	99	False	11.757967233657835
10	A2	11	99	False	14.556264877319336
11	A2	12	99	False	327.9148797988892
12	A2	13	99	False	54.73885703086853
13	A2	14	99	False	4.724900007247925
14	A2	15	99	False	12.667232036590576
15	A2	16	99	False	9.19115710258484
16	A2	17	99	False	21.891906023025516
17	A2	18	99	False	19.49474596977234
18	A2	19	99	False	17.90472102165222
19	A2	20	99	False	0.0991530418395996
20	A2	21	99	False	2.245482921600342
21	A2	22	99	False	0.2858080863952636
22	A2	23	99	False	3.990040063858032
23	A2	24	99	False	0.4006650447845459
